2	2631	3073.9
3	247	693.89
3	1627	4072.2
4	6132	1155
4	9042	2483.2
4	17523	847.7
6	7230	1173.3
6	9535	1717.3
7	3122	1300.7
7	11953	838.17
7	14328	4600.8
7	15357	2493.5
9	2897	3986.8
10	2173	651.39
11	3678	3175.2
11	7361	782.66
11	15092	1081.4
11	15100	3169.4
12	1704	1575.5
12	7672	1217.3
12	10389	3208.2
12	10442	2028.8
12	13997	3411
14	126	2063.4
14	12254	1667
14	12888	1303.9
14	16105	1537.5
15	15008	3466.1
15	17324	2709.9
16	3065	1489.1
16	3685	1322
16	3761	2055.4
16	4316	2384.7
16	5482	4584.2
16	15913	2508.3
17	3865	2095.5
17	7504	1189.8
17	15406	1970.4
17	17028	314.77
19	2503	1077.7
19	15778	1161.5
20	16878	1411.1
20	17332	2386.2
21	2637	648.75
21	4883	3423.9
22	1429	877.2
22	2851	1425.3
22	2896	723.88
22	2976	1631.9
22	12279	879.16
22	18148	2108.5
23	6136	1419.3
23	12069	763.49
24	455	1845.3
24	1407	1638.9
24	3444	1119.2
25	5230	1074.8
25	13628	590.8
25	13973	1931.1
25	17038	831.8
26	1800	3235.4
26	3569	773.17
26	4813	1382.9
26	7609	1561.8
26	8611	1468
26	10458	1027.8
26	14440	1116.5
26	14492	741.84
26	15195	2849.2
28	13558	4871.1
30	2963	2793.4
31	5461	3224.9
31	7035	4547.4
31	7737	826.16
31	12090	2752.4
32	1107	1162.5
32	10116	1204.2
32	10214	2139.4
32	14342	1133.3
32	16711	3253.4
32	17406	1372.4
33	9820	972.59
33	10792	1793.6
33	13361	1263.4
33	15708	2631.2
33	18030	1575.7
34	5426	1555.1
34	6858	1751.3
34	9017	1560.9
34	14119	1783
34	15490	2422.7
34	16516	1281.1
34	17376	1750.3
35	15221	6658.1
38	321	1568.5
39	2470	1208.6
39	12437	1589.3
39	16423	1374.4
41	14374	1142.2
41	15774	2566.3
41	17686	1561.4
42	2814	1332.5
42	5417	3102.6
43	3372	3522.5
43	6972	1519.5
44	2279	1852
44	4729	1841.5
44	7606	2987.4
44	17524	3483
45	13684	3237.3
45	14907	1775.7
45	18237	1835.2
46	5151	2238.7
47	404	883.04
47	7865	1702.5
48	380	1914.4
48	697	1173.1
48	3522	1704.3
48	3738	3735
48	8701	2266.2
48	9789	1155.4
48	14080	386.14
48	17340	1674.1
49	1898	1305.8
49	6175	3766.1
49	13853	1718.8
50	586	1113
50	2700	2385.2
50	8441	1544.1
50	10969	1050.9
50	18126	1068.6
51	2383	390.05
51	3700	1347.1
51	6853	1080.5
51	14206	1113.3
52	3712	1354.4
52	11338	1450
52	16410	1244.7
52	17120	4063.5
52	17791	3306.8
53	6472	900.61
53	7895	2053.3
53	15372	2121.2
54	14565	737.18
54	17434	850.43
55	10690	1302.7
55	14122	533.76
55	14504	1042.6
56	1964	614.71
56	16651	680.28
57	9952	2165.8
57	15989	1012.3
57	16788	1144.3
58	14577	5273.3
59	8071	2447.9
60	3517	850.85
60	5084	1762.2
60	8708	1334.2
60	11253	1729
60	13047	2693
60	16869	1339.2
60	17670	851.11
61	1665	1305.5
61	10014	2411.2
61	17258	2544.7
62	2375	3370.8
62	9513	575.68
62	9886	582.77
62	12567	591.7
67	5162	5773
67	7029	2728.3
67	14753	3790.2
68	4090	3998.9
68	8625	1192.8
68	17356	1262.3
70	1642	2189.9
70	4529	3607.3
71	3842	898.84
71	4596	3498.9
71	9861	3558.2
71	16834	843.33
72	2890	541.17
72	8086	2894.1
72	11267	1488.9
74	6627	1487.1
74	12108	1940.1
74	13351	1770.8
74	16280	1445.6
76	1829	2959.8
76	8695	2728
76	10126	1874.9
77	13872	1441.8
77	15058	943.53
78	2314	2046.5
78	9554	2978.4
78	12954	1435.4
78	16346	950.73
78	16563	1397.7
79	1705	584.96
79	4294	817.1
80	7280	787.97
80	8992	2594.9
80	11115	1145
80	11813	1649.7
80	14674	3674.7
81	5685	952.06
81	16277	1835.3
81	18192	944.81
82	6477	1883.1
82	10074	2020.6
83	16852	3710.5
84	18125	1351.9
85	7987	1656.3
85	10836	2021.4
85	17167	1096.3
88	1438	1709
88	2976	2094.6
88	7489	2112.5
88	13702	2426.9
88	14236	1424.1
88	14642	2774.2
88	14736	1328.8
91	4688	3355.5
92	1452	3196.7
93	7334	1886.9
93	9981	1729.9
93	10011	1740.4
93	10924	1396.7
95	6369	1662.5
95	7847	1195.5
95	10315	3056.3
95	16769	1198.6
96	269	1869.6
96	7268	1142.3
97	372	788.69
97	17559	1934.2
98	5512	1262.7
98	5544	1149.6
99	6039	2112.1
99	13937	1653.5
99	15611	2161
99	17345	1304
100	11028	2220.9
100	11261	2081.4
101	5658	2083.9
101	7647	1656.4
101	9551	1708.8
101	16052	1896.7
102	11472	1521.4
102	13768	1442.8
103	4132	3224.6
103	5333	367.54
103	14714	3874.6
104	2567	2938
104	5693	2549.9
104	12790	1309.9
104	13508	3125.3
106	5007	2546.8
106	8726	738.15
106	11621	1442.8
107	11421	486.7
107	16248	1155.1
107	16414	2759.7
108	11707	1284.9
108	15611	1407.2
108	17652	1047.7
