1	469	72.838
1	2328	74.412
1	2363	75.474
1	3216	71.811
1	4843	81.874
1	4925	65.73
1	5127	41.399
1	5358	62.393
1	5413	22.753
1	5745	75.074
1	5837	60.951
1	5973	18.256
1	6105	69.136
2	4233	58.743
2	4859	83.652
3	246	64.229
3	249	62.706
3	300	65.567
3	301	64.421
3	2357	76.9
4	236	60.625
4	395	75.566
4	917	48.124
4	1013	60.327
4	1220	44.813
4	4009	71.882
4	5321	22.844
5	346	46.816
5	1267	44.47
5	1426	29.814
6	97	18.773
6	199	71.661
6	620	57.345
6	823	43.489
6	965	68.58
6	1221	59.359
6	1270	54.93
6	1429	44.116
6	1791	56.918
7	401	75.656
7	577	65.984
7	1605	43.471
7	1752	47.559
7	3130	65.281
8	437	84.431
8	471	77.299
8	1274	51.684
8	1535	51.445
8	2752	89.206
8	3075	74.151
8	4215	82.887
8	4260	68.296
8	4274	65.349
8	4508	80.356
8	4515	82.679
8	5833	63.613
8	5889	59.505
9	2002	79.61
9	2049	50.156
9	2051	49.81
9	4162	79.59
9	4321	52.094
10	821	34.351
10	2457	51.244
10	2632	23.586
10	2654	25.531
10	2681	11.111
10	3880	57.384
10	3892	58.007
10	4619	80.962
10	4621	81.081
10	4982	45.149
10	5319	33.414
10	5551	36.069
10	5554	36.136
10	5695	46.535
10	6059	57.187
11	166	61.963
11	1794	70.989
12	167	72.802
12	290	64.99
12	581	79.024
12	664	62.141
12	918	55.481
12	1178	64.392
12	2342	81.537
14	2117	46.259
14	2406	53.161
14	3512	65.961
14	5362	41.373
14	5729	71.984
15	124	64.679
15	363	74.977
15	364	74.858
15	596	41.944
15	1527	29.33
15	1689	43.029
16	98	22.172
16	199	63.391
16	714	22.549
16	965	61.887
16	1024	61.237
16	1329	35.67
16	1330	30.563
16	1431	32.378
16	1752	49.035
16	3677	71.967
16	5165	27.149
17	1110	36.455
17	1975	80.936
17	3731	55.338
17	3871	61.732
17	3961	66.917
17	4410	82.385
17	4462	81.872
17	4690	75.137
17	5135	27.141
17	5899	41.901
18	285	54.201
18	368	73.489
18	830	48.139
18	1297	45.095
18	1759	50.188
18	1772	49.882
18	2825	76.61
18	2979	60.531
