1	2265	80.198
1	3648	42.41
1	4926	76.16
1	5291	49.495
1	5745	6.0922
1	5836	81.645
1	5837	59.35
1	5974	74.627
1	6855	108.07
1	7389	4.7414
1	9262	106.44
1	9880	95.762
1	15182	100.56
3	2187	79.813
3	16140	7.3455
4	575	50.062
6	17849	139.14
7	401	37.721
8	4215	106.38
8	4508	66.1
8	5982	116.1
8	9875	99.642
8	12875	111.46
8	16119	123.12
9	622	92.596
9	10124	102.77
10	1259	116.97
10	3880	23.996
10	4575	122.56
10	4969	75.385
10	4970	64.235
10	4982	14.271
10	6705	108.6
10	16416	121.03
11	166	101.35
11	17945	118.83
11	18027	81.41
11	18078	66.907
13	9063	101.04
14	2406	74.412
14	3512	59.485
14	3786	39.427
14	6973	33.604
14	8032	84.632
14	17769	32.328
14	18119	14.463
15	124	90.212
15	9003	75.564
17	4997	123.24
17	5135	52.597
17	5979	119.18
17	8185	88.316
17	8278	128.16
17	9408	133.7
17	11103	93.952
17	11671	111.16
17	12940	122.39
17	13226	74.721
17	14271	131.98
17	14332	27.187
17	14416	21.876
17	17949	139.89
17	18059	54.267
18	896	52.172
18	2926	66.224
18	3043	95.471
18	6914	113.94
18	7420	119.54
18	14309	113.55
18	16664	140.84
19	70	80.01
19	317	110.84
19	426	125.69
19	18235	81.824
21	882	45.822
22	912	112.11
22	17828	143.54
22	18244	69.3
23	17798	118.64
26	4868	94.927
27	7366	10.744
30	17894	96.127
32	274	23.81
32	377	84.314
32	632	70.029
32	755	8.5484
32	1707	130.82
32	1739	61.993
32	6791	143.24
32	11042	21.395
33	192	44.296
33	193	30.224
33	225	96.494
33	609	133.73
33	4660	59.25
33	6791	125.68
33	13693	64.764
33	16893	132.93
33	17137	86.351
33	17883	48.711
33	18064	42.106
33	18100	135.63
33	18148	59.021
37	4314	6.1348
37	7497	20.997
37	9107	117.52
37	12209	119.02
37	18250	7.0103
37	18256	4.2937
37	18257	4.2749
39	18198	94.174
41	9101	2.5493
49	2980	8.1832
49	3234	83.866
49	13357	111.4
49	16884	136.06
49	17145	116.95
51	201	105.97
51	294	25.904
51	584	162.88
52	451	37.441
54	2787	28.025
54	7020	27.791
54	7991	22.478
54	9526	37.803
54	13352	34.768
56	363	65.591
56	9406	107.76
57	12788	89.669
57	13835	107.03
57	16624	57.175
60	17519	68.28
62	130	119.06
62	131	111.57
62	255	107.78
62	314	63.108
62	685	118.74
62	686	133.59
62	17660	120.38
62	17866	82.451
62	18087	119.86
63	551	39.816
64	1738	86.988
67	68	47.528
67	257	63.158
67	425	84.313
67	18093	67.078
68	257	16.531
68	425	99.644
68	18093	20.299
69	258	16.936
70	317	64.359
70	426	83.734
70	601	111.87
70	17961	80.255
70	18235	31.618
74	15179	62.231
76	9870	118
77	912	66.985
