1	3648	42.41
1	7003	144.05
1	9880	95.762
1	15610	277.53
3	2187	79.813
4	575	50.062
5	17583	221.38
7	401	37.721
8	1263	180.47
8	4501	212.5
8	6256	156.23
8	9400	250.93
8	12959	223.14
8	13241	225.92
8	13393	162.08
10	2191	401.85
10	4982	14.271
11	18027	81.41
11	18078	66.907
14	2406	74.412
15	124	90.212
16	199	308.31
16	1430	275.83
17	3731	119.39
17	7351	176.46
17	8209	652.22
17	11103	93.952
17	11621	177.57
17	11671	111.16
17	11854	133.01
17	14139	758.41
17	14332	27.187
17	15472	216.2
17	15740	230.3
17	18059	54.267
18	1311	720.15
18	1759	208.68
18	2926	66.224
18	3348	190.77
18	5587	222.4
18	6597	210.17
18	7420	119.54
18	9360	232.01
18	15566	134.66
18	15997	146.41
18	16902	132.51
19	70	80.01
19	796	507.63
19	18235	81.824
20	1769	494.42
20	2512	670.72
21	1830	238.58
21	16186	242.4
21	17868	173.48
22	512	136.72
22	912	112.11
22	1199	300.92
22	4962	955.47
22	9660	287.98
22	14624	574.7
22	16579	302.4
22	17471	225.64
23	1624	336.53
23	1939	298.82
23	9050	602.27
23	10773	312.68
23	13220	412.58
23	17668	393.9
24	17612	281.56
24	17830	124.81
25	140	600.08
25	14590	494.66
26	326	203.65
26	6278	702.57
26	15826	678.79
30	17894	96.127
31	490	322.96
32	274	23.81
32	609	123.54
32	805	307.43
32	4660	148.27
32	10763	306.67
32	11257	140.47
32	14669	316.08
32	15331	227.26
32	16049	180.03
32	16452	159.96
32	18100	284
32	18101	400.23
33	192	44.296
33	193	30.224
33	1707	147.6
33	1814	357.42
33	10763	433.54
33	13802	426.06
33	15088	384.17
33	16806	492.33
33	17390	289.93
33	17770	632.79
33	18148	59.021
33	18149	209.38
34	15836	589.91
37	2768	170.65
37	3887	131.43
37	4270	159.57
37	4314	6.1348
37	4423	155.61
37	18256	4.2937
41	815	157.64
41	3827	604.01
41	5999	492.79
41	8157	270.37
41	9304	274.93
47	17582	397.67
48	2657	153.66
48	4396	169.38
48	4823	612.86
48	14080	386.14
49	1753	326.07
49	3120	129.75
49	3723	305.32
49	6237	414.22
49	17145	116.95
50	410	123.1
50	9116	388.21
50	10016	429.61
50	14723	591.52
50	18167	253.37
51	52	182.12
51	586	251.46
51	2231	293.96
51	12768	782.6
52	2232	242.35
52	2567	394.1
53	921	253.71
53	1337	260.25
53	1681	304.92
54	2787	28.025
54	7936	435
54	8771	204.2
54	13352	34.768
55	3343	874.72
55	10360	353.84
56	120	164.72
56	494	275.43
56	596	162.25
56	733	179.94
56	844	169
56	1400	196
56	1401	276.9
56	1532	502.91
56	2241	317.77
56	9199	198.91
56	16738	177.35
56	17919	366.56
57	12788	89.669
57	13835	107.03
59	1072	539.69
59	4787	386.41
59	10407	674.16
59	10550	650.17
59	14350	246.41
60	644	590.84
60	3745	608.41
60	13969	221.24
60	15222	347.74
60	15994	326.55
60	16344	346.16
60	17519	68.28
61	5538	398.32
62	314	63.108
62	683	199.67
62	1298	307.77
62	17371	163.45
62	17515	646.78
63	130	319.73
63	683	368.75
63	1298	142.4
63	16126	595.54
64	3341	144
67	899	154.47
67	17957	574.07
69	501	272.66
70	17424	159.39
71	1194	418.92
71	2316	256.6
72	1194	162.09
76	10832	632.57
77	136	277.69
77	912	66.985
77	1043	156.8
77	3207	166.01
77	3699	692.48
77	11160	341.03
77	11473	628.17
77	11825	457.59
77	13588	448.11
77	14576	126.15
77	17471	171.94
77	17963	229.25
78	1850	301.53
78	15222	344.24
78	17427	175.74
79	1851	492.2
79	15646	802.34
80	16933	360.37
81	325	401.89
84	632	164.8
84	804	127.21
84	12818	392.68
84	13693	246.92
84	16049	209.6
84	16849	207.13
84	16893	241.13
87	570	59.155
88	387	78.709
88	18116	152.36
89	18201	129.47
93	8798	432.53
93	11785	227.32
93	13973	44.465
95	18075	196.09
