1	2141	42.252
1	2967	57.731
1	4488	79.97
1	4925	44.574
1	5081	25.769
1	5358	32.876
1	5413	21.413
1	5745	56.969
1	5837	42.961
1	6026	43.772
3	249	46.868
3	301	44.827
3	2934	54.816
3	5100	25.023
3	5263	24.8
4	346	36.393
4	618	28.787
5	160	54.665
5	1119	32.905
5	1382	28.545
5	1600	35.828
6	658	36.769
7	401	72.766
7	938	38.22
8	198	59.05
8	4508	85.485
9	2050	36.428
9	5752	56.141
10	2218	41.909
10	2903	73.282
10	3663	54.232
10	4618	84.183
10	4982	25.957
10	5314	21.577
10	5552	26.872
10	5606	25.165
11	166	50.402
11	288	45.362
11	2719	77.054
12	968	59.146
13	4658	81.085
14	34	3.6973
14	2406	40.977
14	3512	56.535
15	308	46.051
15	785	21.103
15	3956	55.323
15	4257	44.681
15	5490	26.098
16	1329	20.228
17	5979	20.448
18	896	26.695
18	1759	30.564
18	2825	385.67
18	3043	58.978
18	3666	55.888
19	70	22.79
19	601	30.509
19	1093	29.344
19	1355	29.364
19	1620	32.959
20	736	20.14
20	2984	56.722
20	3522	57.032
20	5691	25.924
21	3732	42.957
25	465	66.664
26	513	52.126
26	648	29.412
28	328	38.65
28	945	25.422
28	1580	33.809
28	1810	64.722
28	2505	8.9812
28	3563	55.209
30	708	43.171
30	3323	59.109
31	168	54.818
31	970	53.223
31	2448	39.267
31	4057	50.636
31	4059	50.532
31	5269	26.47
32	274	41.685
32	377	70.92
32	632	22.181
32	804	22.276
32	805	13.271
32	1002	53.602
32	1208	33.063
32	1316	21.412
32	1633	31.887
32	1707	28.734
32	1814	71.182
32	1816	67.672
32	1858	75.391
32	1989	78.892
32	2119	37.826
32	2360	58.017
32	2586	14.301
32	2626	17.442
32	2827	385.66
32	3084	62.29
32	3417	82.177
32	3494	57.473
32	3565	54.573
32	3576	57.896
32	3877	50.186
32	3897	53.299
32	3898	53.556
32	3899	53.297
32	4490	79.613
32	4977	28.068
32	5396	22.138
32	6068	46.539
33	274	41.67
33	275	42.345
33	377	70.904
33	565	54.403
33	755	21.424
33	865	26.481
33	1208	33.047
33	1209	33.485
33	1317	22.716
33	1505	26.684
33	1588	36.397
33	1589	35.933
33	1633	31.872
33	1708	28.8
33	1709	22.583
33	1739	28.681
33	1816	67.659
33	1817	67.711
33	1856	74.521
33	1857	76.581
33	1989	78.88
33	2032	37.853
33	2114	40.911
33	2408	41.035
33	2626	17.431
33	3225	66.729
33	3565	54.558
33	3631	57.642
33	5359	30.455
33	5396	22.147
33	5804	51.49
34	2406	38.922
34	5362	27.441
35	2809	386.34
35	5021	26.491
36	5657	26.534
37	1036	52.967
37	2768	70.054
37	4271	42.484
37	4314	45.217
37	5076	25.84
37	5157	25.14
37	5158	26.096
37	5160	26.122
37	5400	22.106
37	5402	22.137
39	3579	57.819
46	148	52.013
46	4779	40.054
47	345	37.802
48	2657	385.11
49	232	54.986
49	402	67.454
49	1713	22.633
49	1823	64.334
49	2874	77.458
49	3573	58.007
49	3619	58.064
49	3697	48.09
49	3862	51.222
49	3943	58.472
49	4195	75.035
49	5044	26.541
49	5373	28.039
